"COD_MUN","MUNICIPIO","Ano","Populacao","Sexo","Faixa_Etaria","Macro","GRS","RS"
"250375","CAJAZEIRINHAS","2021","1581","Total","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2021","3217","Total","População Total","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2022","","Feminino","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2022","","Masculino","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2022","","Total","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2022","","Total","População Total","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2023","","Feminino","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2023","","Masculino","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2023","","Total","30 a 69 anos","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250375","CAJAZEIRINHAS","2023","","Total","População Total","3ª Macro","10ª GRS - Sousa","13ª Região de Saúde"
"250380","CALDAS BRANDAO","2014","1272","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2014","1240","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2014","2512","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2014","5852","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2015","1290","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2015","1261","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2015","2551","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2015","5886","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2016","1315","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2016","1295","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2016","2610","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2016","5917","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2017","1339","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2017","1327","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2017","2666","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2017","5949","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2018","1362","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2018","1360","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2018","2722","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2018","5982","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2019","1385","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2019","1392","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2019","2777","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2019","6014","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2020","1408","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2020","1422","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2020","2830","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2020","6046","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2021","1451","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2021","1462","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2021","2913","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2021","6077","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2022","1361","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2022","1315","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2022","2676","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2022","5753","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2023","1361","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2023","1315","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2023","2676","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250380","CALDAS BRANDAO","2023","5753","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250390","CAMALAU","2014","1309","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2014","1250","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2014","2559","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2014","5921","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2015","1327","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2015","1263","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2015","2590","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2015","5940","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2016","1345","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2016","1278","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2016","2623","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2016","5958","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2017","1364","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2017","1296","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2017","2660","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2017","5976","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2018","1381","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2018","1308","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2018","2689","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2018","5994","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2019","1399","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2019","1322","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2019","2721","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2019","6013","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2020","1414","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2020","1337","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2020","2751","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2020","6031","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2021","1442","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2021","1357","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2021","2799","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2021","6048","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2022","","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2022","","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2022","","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2022","","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2023","","Feminino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2023","","Masculino","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2023","","Total","30 a 69 anos","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250390","CAMALAU","2023","","Total","População Total","2ª Macro","5ª GRS - Monteiro","5ª Região de Saúde"
"250400","CAMPINA GRANDE","2014","99034","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2014","82613","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2014","181647","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2014","399122","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2015","100923","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2015","84179","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2015","185102","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2015","401329","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2016","102621","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2016","85562","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2016","188183","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2016","403405","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2017","104288","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2017","86855","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2017","191143","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2017","405443","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2018","105858","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2018","88110","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2018","193968","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2018","407607","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2019","107401","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2019","89326","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2019","196727","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2019","409731","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2020","108905","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2020","90544","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2020","199449","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2020","411807","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2021","110185","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2021","91566","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2021","201751","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2021","413830","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2022","","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2022","","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2022","","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2022","","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2023","","Feminino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2023","","Masculino","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2023","","Total","30 a 69 anos","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250400","CAMPINA GRANDE","2023","","Total","População Total","2ª Macro","3 ª GRS - Campina Grande","16ª Região de Saúde"
"250403","CAPIM","2014","1209","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2014","1132","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2014","2341","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2014","6028","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2015","1247","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2015","1158","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2015","2405","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2015","6131","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2016","1288","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2016","1187","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2016","2475","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2016","6228","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2017","1329","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2017","1213","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2017","2542","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2017","6323","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2018","1371","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2018","1239","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2018","2610","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2018","6424","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2019","1413","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2019","1267","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250403","CAPIM","2019","2680","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
